CodAerolinea|IDAerolinea|AeropuertoOrigen|AeropuertoOrigenID|AeropuertoDestino|AeropuertoDestinoID|OperadoCarrier|Stops|Equipamiento|TicketsVendidos|Lugares|PrecioTicket|KilometrosTotales|Fecha|ocupacion
AA|24|MIA|3576|PIT|3570|Y|0|ER4|13|79|72.34|2773.37|2023-01-01|16.455696202531644
AA|24|MIA|3576|PUJ|1760||0|738 757|9|44|60.69|2356.81|2023-01-01|20.454545454545457
AA|24|MIA|3576|STI|1764||0|757 738|4|28|76.1|2169.5|2023-01-01|14.285714285714285
AA|24|MIA|3576|STL|3678||0|738|1|57|70.95|1972.26|2023-01-01|1.7543859649122806
AA|24|MIA|3576|STT|2883||0|757|7|103|76.01|996.74|2023-01-01|6.796116504854369
AA|24|MSP|3858|DFW|3670||0|M80 M83 738|8|103|71.23|2124.62|2023-01-01|7.766990291262135
AA|24|MSY|3861|DCA|3520|Y|0|E75 E70 319|4|61|54.04|9739.45|2023-01-01|6.557377049180328
AA|24|MSY|3861|MIA|3576||0|738|12|75|53.05|1294.03|2023-01-01|16.0
AA|24|NRT|2279|HAN|3199||0|763|4|93|59.09|3759.45|2023-01-01|4.301075268817205
AA|24|ORD|3830|CID|4043|Y|0|ER4|6|45|58.94|4458.0|2023-01-01|13.333333333333334
AA|24|ORD|3830|CLE|3486|Y|0|ER4 CR7 ERD|1|28|72.79|6300.299999999999|2023-01-01|3.571428571428571
AA|24|ORD|3830|CLT|3876||0|321 320 E90 319|11|77|51.42|3885.46|2023-01-01|14.285714285714285
AA|24|ORD|3830|CVG|3488|Y|0|ER4|19|102|59.95|6602.3|2023-01-01|18.627450980392158
AA|24|ORD|3830|GRR|3685|Y|0|ER4 ERD|6|43|57.42|3644.44|2023-01-01|13.953488372093023
AA|24|ORD|3830|HPN|3589|Y|0|ERD|14|103|62.5|2574.24|2023-01-01|13.592233009708737
AA|24|PAP|1897|JFK|3797||0|763|1|36|55.38|1443.46|2023-01-01|2.7777777777777777
AA|24|PBI|3722|DFW|3670||0|738|10|45|53.41|2951.8|2023-01-01|22.22222222222222
AA|24|PDX|3720|DCA|3520|Y|0|737|25|121|70.21|819.83|2023-01-01|20.66115702479339
AA|24|PDX|3720|OAK|3453|Y|0|DH4|16|74|57.56|1341.73|2023-01-01|21.62162162162162
AA|24|PEN|3308|KUL|3304||0|737|26|116|72.52|8846.16|2023-01-01|22.413793103448278
AA|24|PHL|3752|CMH|3759|Y|0|CRJ E75 E70|20|104|72.57|1092.07|2023-01-01|19.230769230769234
AA|24|PHL|3752|EWR|3494||0|DH3|1|23|65.79|1270.3|2023-01-01|4.3478260869565215
AA|24|PHL|3752|FRA|340||0|332 767|20|110|79.92|5717.0|2023-01-01|18.181818181818183
AA|24|PHL|3752|LIS|1638||0|757|17|95|77.59|2136.52|2023-01-01|17.894736842105264
AA|24|PHL|3752|MDT|3542||0|DH3|1|42|65.3|3245.7|2023-01-01|2.380952380952381
AA|24|PHL|3752|SEA|3577||0|320 321|27|110|70.26|2963.63|2023-01-01|24.545454545454547
AA|24|PHL|3752|YHZ|73|Y|0|E70 CRJ E75|24|103|50.93|5731.4|2023-01-01|23.300970873786408
AA|24|PHX|3462|STL|3678||0|319|2|90|50.6|1310.25|2023-01-01|2.2222222222222223
AA|24|PHX|3462|TUS|3636|Y|0|CR9 CRJ|27|115|60.91|6649.29|2023-01-01|23.47826086956522
AA|24|PTY|1871|MIA|3576||0|738|4|38|63.6|1769.76|2023-01-01|10.526315789473683
AA|24|PVR|1836|ORD|3830||0|M83|13|56|64.38|3866.07|2023-01-01|23.214285714285715
AA|24|RAP|4087|DFW|3670|Y|0|CRJ ER4|9|44|79.18|1982.81|2023-01-01|20.454545454545457
AA|24|RDM|4103|LAX|3484|Y|0|CRJ|16|67|54.01|3350.83|2023-01-01|23.88059701492537
AA|24|RDU|3626|LHR|507||0|763|9|47|69.67|1052.95|2023-01-01|19.148936170212767
AA|24|ROC|3622|DCA|3520|Y|0|CRJ E70|23|103|77.69|3164.26|2023-01-01|22.330097087378643
AA|24|SAN|3731|BOS|3448|Y|0|737|6|92|59.7|6265.900000000001|2023-01-01|6.521739130434782
AA|24|SAN|3731|JFK|3797||0|738|20|103|69.05|1681.42|2023-01-01|19.41747572815534
AA|24|SAN|3731|LAX|3484|Y|0|CRJ CR7|2|100|77.44|3292.88|2023-01-01|2.0
AA|24|SAN|3731|NRT|2279||0|787|5|71|72.11|3006.6|2023-01-01|7.042253521126761
AA|24|SEA|3577|MIA|3576||0|757|17|82|56.07|890.75|2023-01-01|20.73170731707317
AA|24|SFO|3469|CLT|3876||0|321|7|41|71.96|7922.4|2023-01-01|17.073170731707318
AA|24|SFO|3469|LHR|507|Y|0|744|1|46|75.3|4941.9|2023-01-01|2.1739130434782608
AA|24|SJD|1840|LAX|3484||0|M83 738|10|73|75.79|7658.0|2023-01-01|13.698630136986301
AA|24|SJU|2890|FDF|2878||0|SF3|4|50|76.52|4879.99|2023-01-01|8.0
AA|24|SLC|3536|DFW|3670||0|M80 M83|6|30|60.02|3575.12|2023-01-01|20.0
AA|24|SYD|3361|CHC|2009|Y|0|737|15|110|53.83|2245.3|2023-01-01|13.636363636363635
AA|24|SYD|3361|DFW|3670|Y|0|744|16|94|78.11|3941.96|2023-01-01|17.02127659574468
AA|24|TLH|3698|DCA|3520|Y|0|CRJ|21|110|71.55|1262.39|2023-01-01|19.090909090909093
AA|24|TYR|3848|DFW|3670|Y|0|ERD ER4 CRJ|1|27|60.5|9271.15|2023-01-01|3.7037037037037033
AA|24|VPS|3873|CLT|3876|Y|0|CRJ CR7|28|122|63.75|1456.72|2023-01-01|22.950819672131146
AA|24|YUL|146|ORD|3830|Y|0|CRJ|17|82|64.81|815.22|2023-01-01|20.73170731707317
AA|24|YVR|156|SEA|3577|Y|0|DH4|12|56|53.92|2175.88|2023-01-01|21.428571428571427
AA|24|ZRH|1678|PHL|3752||0|767|1|9|72.7|1497.72|2023-01-01|11.11111111111111
AB|214|ACE|1055|DUS|345||0|738 321 332|0|5|59.74|2538.33|2023-01-01|0.0
AB|214|ALC|1212|DUS|345||0|321 332|28|127|54.86|3207.7999999999997|2023-01-01|22.04724409448819
AB|214|AMM|2170|MUC|346|Y|0|319|3|101|73.28|4535.9|2023-01-01|2.9702970297029703
AB|214|AMM|2170|TXL|351|Y|0|320 319|7|104|55.9|2958.22|2023-01-01|6.730769230769231
AB|214|AYT|1688|PAD|371||0|738|18|99|67.26|2614.11|2023-01-01|18.181818181818183
AB|214|DUS|345|ALC|1212||0|321 332|18|108|69.95|1302.8|2023-01-01|16.666666666666664
AB|214|DUS|345|PMI|3998||0|332 738 321 320|5|45|61.58|1346.89|2023-01-01|11.11111111111111
AB|214|FDH|382|IBZ|1225||0|320|5|22|63.86|2764.17|2023-01-01|22.727272727272727
AB|214|FNC|4091|ZRH|1678||0|320|8|58|53.17|2713.63|2023-01-01|13.793103448275861
AB|214|GCI|498|DUS|345||0|DH4|2|80|76.73|1400.42|2023-01-01|2.5
AB|214|HAM|342|HEL|421|Y|0|E90 319 E70|13|108|56.19|5138.7|2023-01-01|12.037037037037036
AB|214|HAM|342|LHR|507|Y|0|320 319 321|14|107|59.6|1962.31|2023-01-01|13.084112149532709
AB|214|HRG|1130|CGN|344||0|738|14|79|78.29|1090.86|2023-01-01|17.72151898734177
AB|214|HRG|1130|TXL|351||0|321|21|95|70.14|4852.099999999999|2023-01-01|22.105263157894736
AB|214|IBZ|1225|BSL|4053||0|320|5|31|62.68|4670.1|2023-01-01|16.129032258064516
AB|214|JER|499|STR|350||0|DH4|6|85|71.4|867.56|2023-01-01|7.0588235294117645
AB|214|LPA|1054|HAM|342||0|320|30|128|65.31|2343.06|2023-01-01|23.4375
AB|214|MAD|1229|ZRH|1678|Y|0|319|4|99|72.28|1359.7|2023-01-01|4.040404040404041
AB|214|MUC|346|TLV|1590||0|320|8|55|54.22|4297.4|2023-01-01|14.545454545454545
AB|214|NCE|1354|DUS|345||0|319 320 738|6|75|59.56|2203.26|2023-01-01|8.0
AB|214|RSW|3793|DUS|345||0|332|0|40|54.37|3092.1|2023-01-01|0.0
AB|214|SAW|4317|DUS|345||0|738|6|100|74.11|2697.17|2023-01-01|6.0
AB|214|STR|350|FLR|1563||0|DH4|11|105|61.91|865.04|2023-01-01|10.476190476190476
AB|214|TFS|1056|HAM|342||0|320|2|23|59.69|1777.09|2023-01-01|8.695652173913043
AB|214|TXL|351|ZRH|1678||0|738 319 321 320 73G|19|81|67.13|7707.4|2023-01-01|23.456790123456788
AB|214|VIE|1613|FRA|340|Y|0|E90 320|9|87|67.91|1757.46|2023-01-01|10.344827586206897
AB|214|VIE|1613|TXL|351||0|321 320 E90|15|94|57.36|1793.47|2023-01-01|15.957446808510639
AB|214|VIE|1613|ZTH|1488||0|320 E90|8|107|63.18|4140.8|2023-01-01|7.476635514018691
AB|214|WAW|679|TXL|351||0|319 DH4|8|57|63.54|2033.5|2023-01-01|14.035087719298245
AB|214|ZRH|1678|FUE|1051||0|320|9|109|64.09|3262.92|2023-01-01|8.256880733944955
AB|214|ZRH|1678|IBZ|1225||0|320|3|43|64.74|2503.69|2023-01-01|6.976744186046512
AB|214|ZRH|1678|LCY|503|Y|0|E90 E70|12|82|77.18|2012.34|2023-01-01|14.634146341463413
AC|330|BKK|3885|ICN|3930|Y|0|333 777|9|83|69.99|844.04|2023-01-01|10.843373493975903
AC|330|BRU|302|KGL|1165|Y|0|332|3|68|68.67|1973.62|2023-01-01|4.411764705882353
AC|330|DEN|3751|MSY|3861|Y|0|738 739|18|89|65.94|7165.5|2023-01-01|20.224719101123593
AC|330|DOH|2241|FRA|340|Y|0|333|4|24|61.73|1139.25|2023-01-01|16.666666666666664
AC|330|EWR|3494|YEG|49|Y|0|319|4|42|76.0|3538.98|2023-01-01|9.523809523809524
AC|330|HKG|3077|YYZ|193||0|77L|0|84|73.8|1316.17|2023-01-01|0.0
AC|330|PHL|3752|YYZ|193||0|E75|26|122|62.68|3665.16|2023-01-01|21.311475409836063
AC|330|TPA|3646|YYZ|193||0|319|4|25|55.41|3457.9|2023-01-01|16.0
AC|330|VLC|1246|FRA|340|Y|0|319|22|96|75.94|1062.04|2023-01-01|22.916666666666664
AC|330|YAM|21|YYZ|193|Y|0|DH1|3|58|64.59|6389.0|2023-01-01|5.172413793103448
AC|330|YCG|34|YVR|156|Y|0|DH3|12|52|60.82|1746.3999999999999|2023-01-01|23.076923076923077
AC|330|YDF|45|YHZ|73|Y|0|CRJ DH1|4|68|53.41|1647.48|2023-01-01|5.88235294117647
AC|330|YEG|49|YYC|178|Y|0|DH4 CRJ DH3|15|73|57.27|1415.79|2023-01-01|20.54794520547945
AC|330|YMM|90|DEN|3751|Y|0|CR7|5|33|52.13|5729.0|2023-01-01|15.151515151515152
AC|330|YOW|100|BOS|3448|Y|0|DH1|14|91|78.21|3312.35|2023-01-01|15.384615384615385
AC|330|YQX|125|YYR|188|Y|0|BEH|5|99|75.46|6933.0|2023-01-01|5.05050505050505
AC|330|YQZ|127|YVR|156|Y|0|BEH|2|56|60.02|998.8|2023-01-01|3.571428571428571
AC|330|YSJ|135|YYZ|193|Y|0|DH4|10|46|55.12|1529.65|2023-01-01|21.73913043478261
AC|330|YTS|143|YYZ|193|Y|0|DH1|13|98|50.63|3349.42|2023-01-01|13.26530612244898
AC|330|YTZ|144|YUL|146|Y|0|DH4|10|74|62.31|3327.78|2023-01-01|13.513513513513514
AC|330|YUL|146|BOS|3448|Y|0|CRJ DH3|21|116|57.54|859.8|2023-01-01|18.103448275862068
AC|330|YUL|146|PUJ|1760||0|319|11|94|57.0|2542.44|2023-01-01|11.702127659574469
AC|330|YUL|146|YEG|49||0|320|0|57|54.68|4183.4|2023-01-01|0.0
AC|330|YUL|146|YHZ|73||0|320 E90 E75 319|2|94|70.36|2173.5|2023-01-01|2.127659574468085
AC|330|YVR|156|NRT|2279||0|763|15|99|62.76|2420.6|2023-01-01|15.151515151515152
AC|330|YVR|156|YBL|30||1|BEH|4|19|53.56|2332.9|2023-01-01|21.052631578947366
AC|330|YVR|156|YYF|181|Y|0|DH3|1|90|55.55|2126.35|2023-01-01|1.1111111111111112
AC|330|YVR|156|YYZ|193||0|320 319 77L 321 77W 763|15|63|67.45|1235.2|2023-01-01|23.809523809523807
AC|330|YWK|161|YZV|202|Y|0|DH1|2|57|74.53|2332.85|2023-01-01|3.508771929824561
AC|330|YYC|178|CUN|1852||0|319|1|69|59.84|5861.2|2023-01-01|1.4492753623188406
AC|330|YYC|178|PDX|3720|Y|0|CRJ|1|85|66.8|2414.36|2023-01-01|1.1764705882352942
AC|330|YYT|189|YQX|125|Y|0|BEH|15|75|68.28|4444.700000000001|2023-01-01|20.0
AC|330|YYZ|193|CCC|5852||0|319|5|104|78.73|5438.7|2023-01-01|4.807692307692308
AC|330|YYZ|193|KIN|1779||0|319|2|100|74.63|2065.0|2023-01-01|2.0
AC|330|YYZ|193|MCO|3878||0|319|4|96|71.64|2428.86|2023-01-01|4.166666666666666
AC|330|YYZ|193|PLS|1754||0|E90|14|98|64.36|6553.3|2023-01-01|14.285714285714285
AC|330|YYZ|193|STL|3678|Y|0|CRJ|15|68|65.75|3706.51|2023-01-01|22.058823529411764
AC|330|YYZ|193|YYG|182|Y|0|CRJ|7|43|68.39|1210.92|2023-01-01|16.27906976744186
AC|330|YZP|198|YVR|156|Y|0|DH3|17|70|57.26|1245.51|2023-01-01|24.285714285714285
AD|13983|BEL|2526|IMP|2572||0|E95|1|70|72.18|5941.66|2023-01-01|1.4285714285714286
AD|13983|BPS|4209|SDU|2612||0|E90|3|31|67.73|7615.599999999999|2023-01-01|9.67741935483871
AD|13983|CNF|2537|SLZ|2616||0|E95|9|41|50.42|2874.24|2023-01-01|21.951219512195124
AD|13983|CXJ|2547|VCP|2578||0|E95|23|115|70.44|976.93|2023-01-01|20.0
AD|13983|FOR|2559|JPA|2575||0|AT7|19|118|58.11|3993.2999999999997|2023-01-01|16.101694915254235
AD|13983|LDB|2581|CGB|2548||0|E90|5|66|53.75|3449.05|2023-01-01|7.575757575757576
AD|13983|MGF|2586|POA|2599||0|AT7|4|58|51.49|4716.8|2023-01-01|6.896551724137931
AD|13983|MOC|2587|PLU|2528||0|AT7|15|109|73.56|2825.61|2023-01-01|13.761467889908257
AD|13983|NVT|2595|VCP|2578||0|E95 E90|7|45|50.16|3034.7000000000003|2023-01-01|15.555555555555555
AD|13983|POA|2599|CNF|2537||0|E95|2|11|52.9|6791.5|2023-01-01|18.181818181818183
AD|13983|POA|2599|JOI|2576||0|AT7|15|100|74.13|896.18|2023-01-01|15.0
AD|13983|REC|2610|THE|2623||0|E95|13|60|78.41|1658.3000000000002|2023-01-01|21.666666666666668
AD|13983|ROO|7382|CGB|2548||0|AT7|0|53|66.78|1509.22|2023-01-01|0.0
AD|13983|SSA|2621|IOS|2569||0|E95 AT7|9|96|78.68|3359.19|2023-01-01|9.375
AD|13983|STM|4092|ATM|2566||0|AT7|18|77|75.52|2262.74|2023-01-01|23.376623376623375
AD|13983|VCP|2578|PPB|2550||0|AT7 E95|5|38|60.84|826.0|2023-01-01|13.157894736842104
AD|13983|XAP|2539|POA|2599||0|AT7|1|21|65.39|1514.1|2023-01-01|4.761904761904762
AE|3392|RMQ|2268|HKG|3077||0|738 E90|8|104|52.72|1792.81|2023-01-01|7.6923076923076925
AE|3392|RMQ|2268|KNH|2259||0|E90|24|108|73.99|2116.08|2023-01-01|22.22222222222222
AE|3392|RMQ|2268|MXZ|6354||0|E90|14|65|50.43|5578.099999999999|2023-01-01|21.53846153846154
AF|137|AJA|1324|ORY|1386||0|321 320 319|11|67|64.26|1926.85|2023-01-01|16.417910447761194
AF|137|ATL|3682|BWI|3849|Y|0|M90 757 320|12|109|76.77|2949.14|2023-01-01|11.009174311926607
AF|137|ATL|3682|CAE|3561|Y|0|M88 CRJ 319 717|17|100|73.72|803.03|2023-01-01|17.0
AF|137|ATL|3682|DAB|3950|Y|0|M90|13|108|62.49|2025.53|2023-01-01|12.037037037037036
AF|137|ATL|3682|ICT|3457|Y|0|CR9 M88|7|98|76.67|5010.1|2023-01-01|7.142857142857142
AF|137|ATL|3682|MOB|3782|Y|0|CR9 717 CR7 319 CRJ|13|83|70.89|2547.8|2023-01-01|15.66265060240964
AF|137|ATL|3682|MSY|3861|Y|0|M90 M88 757|3|34|58.34|5314.5|2023-01-01|8.823529411764707
AF|137|ATL|3682|OKC|3863|Y|0|CR9 M88|15|69|74.57|3030.48|2023-01-01|21.73913043478261
AF|137|ATL|3682|SAT|3621|Y|0|757 M90 320|4|42|58.19|6916.3|2023-01-01|9.523809523809524
AF|137|ATL|3682|SGF|4348|Y|0|CRJ CR9|0|32|52.64|1243.9|2023-01-01|0.0
AF|137|ATL|3682|YUL|146|Y|0|CR7 CR9|7|41|71.67|2357.4|2023-01-01|17.073170731707318
AF|137|BEL|2526|STM|4092|Y|0|738|7|105|78.79|2638.37|2023-01-01|6.666666666666667
AF|137|BIQ|1280|GVA|1665|Y|0|CR7|0|71|61.53|2006.76|2023-01-01|0.0
AF|137|BMI|4037|ATL|3682|Y|0|CR7 CR9|5|42|63.1|2331.01|2023-01-01|11.904761904761903
AF|137|BRU|302|JFK|3797|Y|0|76W|6|26|71.55|2867.91|2023-01-01|23.076923076923077
AF|137|BRU|302|NTE|1418|Y|0|ER4|20|83|62.37|3163.3999999999996|2023-01-01|24.096385542168676
AF|137|BTR|3846|ATL|3682|Y|0|CR9 CRJ CR7|5|83|76.17|2889.5|2023-01-01|6.024096385542169
AF|137|BWI|3849|ATL|3682|Y|0|M88 M90 73W 717|0|87|73.0|1783.3000000000002|2023-01-01|0.0
AF|137|CDG|1382|ATL|3682||0|77W 744 772|10|47|75.53|1782.25|2023-01-01|21.27659574468085
AF|137|CDG|1382|BOS|3448||0|744|2|93|52.43|7691.799999999999|2023-01-01|2.1505376344086025
AF|137|CDG|1382|CCS|2851||0|332|3|73|73.58|3077.19|2023-01-01|4.10958904109589
AF|137|CDG|1382|CFE|1330||0|E90 E70|11|102|65.25|2929.1000000000004|2023-01-01|10.784313725490197
AF|137|CDG|1382|LUX|629|Y|0|ER4 DH4|4|71|50.94|4130.7|2023-01-01|5.633802816901409
AF|137|CDG|1382|NAP|1561||0|321|12|103|63.6|962.76|2023-01-01|11.650485436893204
AF|137|CDG|1382|PUJ|1760||0|744|3|41|77.05|1862.5|2023-01-01|7.317073170731707
AF|137|CDG|1382|SGN|3205||0|772|12|102|69.14|1601.85|2023-01-01|11.76470588235294
AF|137|CDG|1382|VGO|1250||0|E70|2|36|69.96|2276.18|2023-01-01|5.555555555555555
AF|137|CDG|1382|YYZ|193||0|772|3|18|75.6|5363.5|2023-01-01|16.666666666666664
AF|137|CKY|4162|NKC|1094||0|332|10|59|54.47|2416.77|2023-01-01|16.94915254237288
AF|137|CUN|1852|ATL|3682|Y|0|757 320 M88|6|83|62.44|4991.1|2023-01-01|7.228915662650602
AF|137|CVG|3488|ATL|3682|Y|0|M88 738 320 319|9|73|54.03|2688.65|2023-01-01|12.32876712328767
AF|137|EDI|535|CWL|488|Y|0|F50|12|99|50.52|892.36|2023-01-01|12.121212121212121
AF|137|EXT|552|CDG|1382|Y|0|DH4|19|93|68.43|1898.57|2023-01-01|20.43010752688172
AF|137|EYW|3875|ATL|3682|Y|0|73W|2|98|60.31|2120.2|2023-01-01|2.0408163265306123
AF|137|FDF|2878|CAY|2774||0|32A 320|1|49|70.05|1223.98|2023-01-01|2.0408163265306123
AF|137|FSM|3437|ATL|3682|Y|0|CRJ|19|116|53.42|1625.24|2023-01-01|16.379310344827587
AF|137|GOA|1528|CDG|1382||0|E70 E90|6|54|75.48|3828.3999999999996|2023-01-01|11.11111111111111
AF|137|HAN|3199|REP|3035|Y|0|321|4|86|75.48|2071.46|2023-01-01|4.651162790697675
AF|137|JAN|3580|ATL|3682|Y|0|717 CR9|11|70|64.7|3721.32|2023-01-01|15.714285714285714
AF|137|JFK|3797|LHR|507|Y|0|764 76W|0|93|76.41|1018.47|2023-01-01|0.0
AF|137|JFK|3797|PAP|1897|Y|0|738|7|36|72.95|1163.39|2023-01-01|19.444444444444446
AF|137|LIT|3660|ATL|3682|Y|0|M88|4|25|51.8|2000.94|2023-01-01|16.0
AF|137|MEX|1824|CDG|1382||0|744|6|81|59.96|1054.67|2023-01-01|7.4074074074074066
AF|137|MIA|3576|PAP|1897||0|320|19|90|75.66|2045.47|2023-01-01|21.11111111111111
AF|137|MRU|893|CDG|1382||0|77W|1|56|64.58|6199.099999999999|2023-01-01|1.7857142857142856
AF|137|MXP|1524|NTE|1418|Y|0|ER4|6|46|79.36|3313.95|2023-01-01|13.043478260869565
AF|137|NTE|1418|ORY|1386||0|AT5|13|55|76.47|2542.99|2023-01-01|23.636363636363637
AF|137|OKC|3863|ATL|3682|Y|0|M88 CR9|12|57|60.78|1604.16|2023-01-01|21.052631578947366
AF|137|ORY|1386|FDF|2878||0|77W|4|87|65.42|6129.400000000001|2023-01-01|4.597701149425287
AF|137|ORY|1386|LCY|503||0|F50|17|84|56.78|2231.68|2023-01-01|20.238095238095237
AF|137|PRG|1587|MRS|1353||0|320 319|14|73|58.06|1391.8|2023-01-01|19.17808219178082
AF|137|RIC|3608|ATL|3682|Y|0|M90 M88 73H|6|99|59.93|1181.92|2023-01-01|6.0606060606060606
AF|137|RTM|591|LCY|503||0|F50 AR8|29|127|69.15|2953.2|2023-01-01|22.83464566929134
AF|137|SFO|3469|CDG|1382||0|388|10|110|74.83|7189.099999999999|2023-01-01|9.090909090909092
AF|137|SOU|495|LRH|6493|Y|0|DH4|5|44|62.75|1360.94|2023-01-01|11.363636363636363
AF|137|TYS|3676|ATL|3682|Y|0|CRJ 717 CR7 CR9|15|90|66.61|3614.59|2023-01-01|16.666666666666664
AF|137|VCE|1551|CDG|1382||0|318 320 319 32A|10|95|54.26|2133.7|2023-01-01|10.526315789473683
AH|794|ALG|210|HME|238||0|736|2|15|74.22|1700.28|2023-01-01|13.333333333333334
AH|794|AZR|234|ALG|210||0|ATR|5|55|75.59|5071.4|2023-01-01|9.090909090909092
AH|794|BOD|1264|ALG|210||0|736|23|101|68.15|1950.05|2023-01-01|22.772277227722775
AH|794|IST|1701|ORN|231||0|738|10|64|76.48|2714.5|2023-01-01|15.625
AH|794|ORN|231|CDG|1382||0|330|20|104|73.14|2368.24|2023-01-01|19.230769230769234
AH|794|TLS|1273|ALG|210||0|736|18|115|74.1|6504.700000000001|2023-01-01|15.65217391304348
AI|218|AGR|3079|BOM|2997||0|CR7|5|92|61.37|3946.1000000000004|2023-01-01|5.434782608695652
AI|218|BDQ|3001|DEL|3093||0|320|5|25|73.48|4521.1|2023-01-01|20.0
AI|218|BHO|3002|BOM|2997||0|319|17|109|51.65|3425.66|2023-01-01|15.59633027522936
AI|218|BHO|3002|DEL|3093||0|321|5|95|54.24|949.24|2023-01-01|5.263157894736842
AI|218|BOM|2997|CAI|1128|Y|0|738|6|31|62.76|1953.6000000000001|2023-01-01|19.35483870967742
AI|218|CCU|3043|IXA|3038||0|319|25|122|75.72|1270.25|2023-01-01|20.491803278688526
AI|218|CCU|3043|IXB|3040||0|319 320|1|24|70.48|1289.13|2023-01-01|4.166666666666666
AI|218|CCU|3043|MAA|3144||0|320|4|58|70.25|884.28|2023-01-01|6.896551724137931
AI|218|COK|3136|CCJ|3137||0|744|14|87|72.74|2860.98|2023-01-01|16.091954022988507
AI|218|DEL|3093|LUH|3103||0|ATR|7|48|52.66|838.93|2023-01-01|14.583333333333334
AI|218|HYD|3141|JED|2072||0|744|9|88|68.05|2231.4|2023-01-01|10.227272727272728
AI|218|IMF|3050|CCU|3043||0|319|10|60|54.52|2285.13|2023-01-01|16.666666666666664
AI|218|JDH|3097|DEL|3093||0|319|10|103|71.32|1530.07|2023-01-01|9.70873786407767
AI|218|LAX|3484|NRT|2279|Y|0|388|8|54|75.27|7207.69|2023-01-01|14.814814814814813
AI|218|MRU|893|BOM|2997|Y|0|332|15|79|69.01|865.17|2023-01-01|18.9873417721519
AI|218|SHJ|2191|HYD|3141||0|321|1|21|77.5|6897.200000000001|2023-01-01|4.761904761904762
AK|576|BKI|3269|CGK|3275||0|320|5|28|73.69|5124.299999999999|2023-01-01|17.857142857142858
AK|576|KCH|3263|BTU|3262||0|320|12|78|64.61|3758.46|2023-01-01|15.384615384615385
AK|576|KUL|3304|KLO|2430||0|320|1|50|51.01|897.84|2023-01-01|2.0
AK|576|MYY|3266|SIN|3316||0|320|8|79|54.03|3469.42|2023-01-01|10.126582278481013
AK|576|PEN|3308|LGK|3305||0|320|17|102|65.47|2362.95|2023-01-01|16.666666666666664
AK|576|SIN|3316|KUL|3304||0|320|13|62|54.76|1370.59|2023-01-01|20.967741935483872
AK|576|SUB|3928|KUL|3304||0|320|17|100|64.82|1161.63|2023-01-01|17.0
AM|321|ATL|3682|ALB|3864|Y|0|CR9 M88|8|107|68.43|3978.1|2023-01-01|7.476635514018691
AM|321|ATL|3682|EWR|3494|Y|0|717|10|60|79.17|2433.25|2023-01-01|16.666666666666664
AM|321|ATL|3682|MSY|3861|Y|0|757|9|40|52.58|1787.4|2023-01-01|22.5
AM|321|ATL|3682|RDU|3626|Y|0|M88 738 M90 739 320|6|59|58.25|1148.82|2023-01-01|10.16949152542373
AM|321|CDG|1382|MEX|1824||0|787|5|68|54.18|834.58|2023-01-01|7.352941176470589
AM|321|CJS|1796|CUU|1797|Y|0|ERJ|4|88|71.02|3029.81|2023-01-01|4.545454545454546
AM|321|CJS|1796|MEX|1824||0|EMJ|12|86|72.4|1373.0|2023-01-01|13.953488372093023
AM|321|CUN|1852|ATL|3682|Y|0|757 320|17|69|69.02|5652.799999999999|2023-01-01|24.637681159420293
AM|321|HMO|1807|GDL|1804|Y|0|ERJ|10|66|52.75|1817.47|2023-01-01|15.151515151515152
AM|321|HMO|1807|MXL|1820|Y|0|ERJ|19|106|61.47|999.83|2023-01-01|17.92452830188679
AM|321|LAX|3484|PVR|1836|Y|0|739 320 73H|5|68|72.28|1973.07|2023-01-01|7.352941176470589
AM|321|MEX|1824|CME|1789||0|737 EMJ E70 ERJ|23|108|64.75|2301.97|2023-01-01|21.296296296296298
AM|321|MEX|1824|LMM|1814|Y|0|E70|12|66|76.87|4285.8|2023-01-01|18.181818181818183
AM|321|MEX|1824|MCO|3878||0|737|22|95|55.25|866.78|2023-01-01|23.157894736842106
AM|321|MZT|1826|GDL|1804|Y|0|ERJ|20|90|54.14|1385.25|2023-01-01|22.22222222222222
AM|321|PVR|1836|SLC|3536|Y|0|CR9|0|48|61.83|2142.1|2023-01-01|0.0
AM|321|SFO|3469|GDL|1804||0|738|7|32|58.02|6282.1|2023-01-01|21.875
AM|321|SFO|3469|MEX|1824||0|737|13|103|64.28|4528.8|2023-01-01|12.62135922330097
AM|321|SLC|3536|ATL|3682|Y|0|763|6|28|62.74|2211.73|2023-01-01|21.428571428571427
AM|321|SLW|1810|MEX|1824|Y|0|ERJ|1|91|65.77|1144.54|2023-01-01|1.098901098901099
AM|321|TPA|3646|ATL|3682|Y|0|757|9|100|70.54|1282.74|2023-01-01|9.0
AM|321|ZIH|1856|MEX|1824|Y|0|ERJ EMJ|21|101|63.94|3586.0|2023-01-01|20.792079207920793
AP|240|BLQ|1538|TIA|1190||0|320|8|47|63.22|2390.95|2023-01-01|17.02127659574468
AP|240|CDG|1382|PMO|1512||0|320|16|108|68.74|1420.43|2023-01-01|14.814814814814813
AP|240|CTA|1509|AMS|580||0|320|3|103|75.64|1280.27|2023-01-01|2.912621359223301
AP|240|LED|2948|VCE|1551||0|320|1|99|59.42|925.15|2023-01-01|1.0101010101010102
